MES;DIA;PROVINCIA;CANTÓN;ENTCONTROL;FERIADO;ZONA;NUM_FALLECIDO;NUM_LESIONADO;TOTAL_VICTIMAS;CLASE;CAUSA
OCTUBRE;SÁBADO;GUAYAS;ALFREDO BAQUERIZO MORENO;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;SÁBADO;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;1;1;ATROPELLOS;OTRAS CAUSAS
OCTUBRE;SÁBADO;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;1;1;CHOQUES;OTRAS CAUSAS
OCTUBRE;SÁBADO;LOJA;LOJA;MLO;NO;URBANA;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;SÁBADO;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;1;1;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
OCTUBRE;SÁBADO;GUAYAS;COLIMES;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
OCTUBRE;SÁBADO;MANABÍ;PORTOVIEJO;MPO;NO;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
OCTUBRE;SÁBADO;GUAYAS;DURAN;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
OCTUBRE;SÁBADO;EL ORO;PASAJE;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;SÁBADO;GUAYAS;DAULE;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;0;0;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;SÁBADO;PICHINCHA;QUITO;DMQ;NO;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
OCTUBRE;SÁBADO;EL ORO;EL GUABO;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;1;0;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;SÁBADO;MANABÍ;MANTA;MMA;NO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;SÁBADO;PICHINCHA;QUITO;DMQ;NO;URBANA;0;0;0;OTROS;EMBRIAGUEZ O DROGA
OCTUBRE;SÁBADO;PICHINCHA;QUITO;DMQ;NO;RURAL;0;1;1;ESTRELLAMIENTOS;EXCESO VELOCIDAD
OCTUBRE;SÁBADO;GUAYAS;MILAGRO;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;SÁBADO;CAÑAR;SUSCAL;PNE;NO;URBANA;1;0;1;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;GUAYAS;MILAGRO;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;0;0;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;MANABÍ;PORTOVIEJO;MPO;NO;URBANA;0;2;2;ESTRELLAMIENTOS;EXCESO VELOCIDAD
OCTUBRE;DOMINGO;GUAYAS;EL EMPALME;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;1;0;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
OCTUBRE;DOMINGO;PICHINCHA;QUITO;DMQ;NO;URBANA;0;1;1;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;GUAYAS;EL TRIUNFO;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;1;0;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;CAÑAR;LA TRONCAL;PNE;NO;RURAL;2;0;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;0;0;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
OCTUBRE;DOMINGO;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;1;1;CHOQUES;EMBRIAGUEZ O DROGA
OCTUBRE;DOMINGO;TUNGURAHUA;AMBATO;MAM;NO;RURAL;0;1;1;CHOQUES;EMBRIAGUEZ O DROGA
OCTUBRE;DOMINGO;GUAYAS;MILAGRO;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;PICHINCHA;QUITO;PNE;NO;URBANA;0;0;0;CHOQUES;DAÑOS MECÁNICOS
OCTUBRE;DOMINGO;PICHINCHA;QUITO;DMQ;NO;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
OCTUBRE;DOMINGO;PICHINCHA;QUITO;DMQ;NO;RURAL;0;0;0;ESTRELLAMIENTOS;DAÑOS MECÁNICOS
OCTUBRE;DOMINGO;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
OCTUBRE;DOMINGO;GUAYAS;EL TRIUNFO;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;2;2;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
OCTUBRE;DOMINGO;GUAYAS;EL EMPALME;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;1;1;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
OCTUBRE;DOMINGO;PICHINCHA;QUITO;DMQ;NO;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
OCTUBRE;DOMINGO;SANTA ELENA;SALINAS;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;PICHINCHA;QUITO;DMQ;NO;URBANA;0;1;1;PÉRDIDA DE PISTA;MAL REBASAMIENTO INVADIR CARRIL
OCTUBRE;DOMINGO;EL ORO;MACHALA;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;PICHINCHA;QUITO;PNE;NO;URBANA;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;TUNGURAHUA;AMBATO;PNE;NO;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;PICHINCHA;QUITO;DMQ;NO;URBANA;0;0;0;CHOQUES;EMBRIAGUEZ O DROGA
OCTUBRE;DOMINGO;PICHINCHA;QUITO;PNE;NO;RURAL;0;2;2;CHOQUES;EMBRIAGUEZ O DROGA
OCTUBRE;DOMINGO;MANABÍ;PORTOVIEJO;MPO;NO;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
OCTUBRE;DOMINGO;GUAYAS;SAMBORONDON;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;EL ORO;MACHALA;MMC;NO;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
OCTUBRE;DOMINGO;AZUAY;CUENCA;MCU;NO;URBANA;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;PICHINCHA;QUITO;DMQ;NO;RURAL;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
OCTUBRE;DOMINGO;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
OCTUBRE;DOMINGO;GUAYAS;NARANJAL;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;3;3;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;GUAYAS;SAN JACINTO DE YAGUACHI;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;2;2;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;PICHINCHA;QUITO;DMQ;NO;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
OCTUBRE;DOMINGO;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;12;12;ESTRELLAMIENTOS;OTRAS CAUSAS
OCTUBRE;DOMINGO;TUNGURAHUA;SAN PEDRO DE PELILEO;PNE;NO;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;0;0;VOLCAMIENTOS;EXCESO VELOCIDAD
OCTUBRE;DOMINGO;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;1;1;ESTRELLAMIENTOS;EXCESO VELOCIDAD
OCTUBRE;DOMINGO;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;MSD;NO;URBANA;1;1;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;BOLÍVAR;GUARANDA;PNE;NO;URBANA;1;1;2;OTROS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;AZUAY;CUENCA;MCU;NO;URBANA;1;1;2;ESTRELLAMIENTOS;EXCESO VELOCIDAD
OCTUBRE;DOMINGO;AZUAY;SANTA ISABEL;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;PICHINCHA;QUITO;DMQ;NO;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
OCTUBRE;DOMINGO;SANTA ELENA;SANTA ELENA;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;1;0;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;ESMERALDAS;QUININDE;PNE;NO;RURAL;2;0;2;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;GUAYAS;NARANJAL;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;1;1;ESTRELLAMIENTOS;EXCESO VELOCIDAD
OCTUBRE;DOMINGO;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;1;1;CHOQUES;OTRAS CAUSAS
OCTUBRE;DOMINGO;GUAYAS;DURAN;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;2;2;ATROPELLOS;EXCESO VELOCIDAD
OCTUBRE;DOMINGO;GUAYAS;NARANJAL;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;2;0;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
OCTUBRE;DOMINGO;LOJA;CELICA;PNE;NO;RURAL;1;0;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;ZAMORA CHINCHIPE;CENTINELA DEL CONDOR;PNE;NO;RURAL;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;GUAYAS;DURAN;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
OCTUBRE;DOMINGO;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;1;1;ESTRELLAMIENTOS;EXCESO VELOCIDAD
OCTUBRE;DOMINGO;PICHINCHA;QUITO;DMQ;NO;URBANA;0;1;1;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
OCTUBRE;DOMINGO;LOS RÍOS;QUEVEDO;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;EL ORO;EL GUABO;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;ESMERALDAS;ESMERALDAS;MES;NO;RURAL;0;0;0;ROZAMIENTOS;EXCESO VELOCIDAD
OCTUBRE;DOMINGO;AZUAY;CUENCA;MCU;NO;URBANA;0;1;1;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
OCTUBRE;DOMINGO;PICHINCHA;QUITO;DMQ;NO;RURAL;1;0;1;OTROS;MAL REBASAMIENTO INVADIR CARRIL
OCTUBRE;DOMINGO;GUAYAS;DURAN;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;2;2;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
OCTUBRE;DOMINGO;CAÑAR;CAÑAR;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;PICHINCHA;QUITO;DMQ;NO;URBANA;0;5;5;OTROS;EMBRIAGUEZ O DROGA
OCTUBRE;DOMINGO;LOS RÍOS;VINCES;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;CARCHI;TULCAN;PNE;NO;URBANA;1;0;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;1;1;CHOQUES;OTRAS CAUSAS
OCTUBRE;DOMINGO;BOLÍVAR;CALUMA;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
OCTUBRE;DOMINGO;CHIMBORAZO;RIOBAMBA;PNE;NO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;SUCUMBÍOS;LAGO AGRIO;PNE;NO;RURAL;1;0;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;0;0;PÉRDIDA DE PISTA;OTRAS CAUSAS
OCTUBRE;DOMINGO;PICHINCHA;MEJIA;PNE;NO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;PICHINCHA;QUITO;DMQ;NO;URBANA;1;4;5;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
OCTUBRE;DOMINGO;IMBABURA;ANTONIO ANTE;PNE;NO;RURAL;1;0;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
OCTUBRE;DOMINGO;LOS RÍOS;BABAHOYO;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;PICHINCHA;QUITO;DMQ;NO;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
OCTUBRE;DOMINGO;MANABÍ;TOSAGUA;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;2;2;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
OCTUBRE;DOMINGO;LOS RÍOS;QUEVEDO;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;1;1;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;GUAYAS;SALITRE;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;2;2;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;0;0;PÉRDIDA DE PISTA;EMBRIAGUEZ O DROGA
OCTUBRE;DOMINGO;GUAYAS;ISIDRO AYORA;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
OCTUBRE;DOMINGO;GUAYAS;DAULE;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;1;1;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
OCTUBRE;DOMINGO;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;0;0;ESTRELLAMIENTOS;OTRAS CAUSAS
OCTUBRE;DOMINGO;GUAYAS;ALFREDO BAQUERIZO MORENO;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;2;2;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
OCTUBRE;DOMINGO;LOS RÍOS;VENTANAS;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;SANTA ELENA;SANTA ELENA;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
OCTUBRE;DOMINGO;GUAYAS;DURAN;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;3;3;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;LOS RÍOS;VENTANAS;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;1;1;2;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;GUAYAS;COLIMES;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;GUAYAS;SAMBORONDON;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;1;0;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;TUNGURAHUA;SAN PEDRO DE PELILEO;PNE;NO;URBANA;0;4;4;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;GUAYAS;EL EMPALME;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;1;0;1;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;SANTA ELENA;SALINAS;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;GUAYAS;EL EMPALME;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;3;3;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;DOMINGO;LOJA;LOJA;MLO;NO;RURAL;0;1;1;CHOQUES;EMBRIAGUEZ O DROGA
OCTUBRE;DOMINGO;PICHINCHA;QUITO;DMQ;NO;RURAL;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
OCTUBRE;DOMINGO;BOLÍVAR;CALUMA;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;LUNES;LOJA;LOJA;MLO;NO;URBANA;0;0;0;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA
OCTUBRE;LUNES;ZAMORA CHINCHIPE;ZAMORA;PNE;NO;RURAL;0;2;2;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;LUNES;GUAYAS;SANTA LUCIA;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
OCTUBRE;LUNES;PICHINCHA;QUITO;DMQ;NO;URBANA;0;1;1;ESTRELLAMIENTOS;EXCESO VELOCIDAD
OCTUBRE;LUNES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;1;0;1;PÉRDIDA DE PISTA;OTRAS CAUSAS
OCTUBRE;LUNES;LOJA;LOJA;MLO;NO;URBANA;0;1;1;CHOQUES;EMBRIAGUEZ O DROGA
OCTUBRE;LUNES;AZUAY;PUCARA;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;1;0;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;LUNES;GUAYAS;SAN JACINTO DE YAGUACHI;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
OCTUBRE;LUNES;LOJA;LOJA;MLO;NO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;LUNES;GUAYAS;PEDRO CARBO;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;LUNES;ESMERALDAS;ESMERALDAS;MES;NO;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
OCTUBRE;LUNES;GUAYAS;DURAN;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;LUNES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;2;2;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
OCTUBRE;LUNES;PICHINCHA;QUITO;DMQ;NO;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
OCTUBRE;LUNES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;2;2;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;LUNES;GUAYAS;SAN JACINTO DE YAGUACHI;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;LUNES;PICHINCHA;QUITO;DMQ;NO;URBANA;0;0;0;ESTRELLAMIENTOS;DAÑOS MECÁNICOS
OCTUBRE;LUNES;PICHINCHA;QUITO;DMQ;NO;URBANA;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;LUNES;TUNGURAHUA;AMBATO;MAM;NO;URBANA;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
OCTUBRE;LUNES;MANABÍ;EL CARMEN;PNE;NO;URBANA;1;0;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;LUNES;PICHINCHA;RUMIÑAHUI;PNE;NO;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;LUNES;AZUAY;CUENCA;MCU;NO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;LUNES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;1;0;1;ATROPELLOS;OTRAS CAUSAS
OCTUBRE;LUNES;PICHINCHA;RUMIÑAHUI;PNE;NO;URBANA;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
OCTUBRE;LUNES;EL ORO;SANTA ROSA;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;LUNES;PICHINCHA;QUITO;DMQ;NO;URBANA;1;0;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
OCTUBRE;LUNES;MANABÍ;TOSAGUA;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;2;2;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;LUNES;GUAYAS;SAMBORONDON;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
OCTUBRE;LUNES;PICHINCHA;QUITO;DMQ;NO;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
OCTUBRE;LUNES;GUAYAS;NARANJAL;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
OCTUBRE;LUNES;AZUAY;GIRON;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;3;3;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
OCTUBRE;LUNES;PICHINCHA;QUITO;DMQ;NO;URBANA;0;1;1;OTROS;NO RESPETA LAS SEÑALES DE TRÁNSITO
OCTUBRE;LUNES;EL ORO;EL GUABO;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;3;3;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
OCTUBRE;LUNES;GUAYAS;SAMBORONDON;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;2;2;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
